"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Gap","Movement","Max Profit","Max Loss"
"2026-03-30","09:45:00",6395.97,"1 Apr 6 6565 C STO 27.20",2690,6331.17,"2026-03-30","15:45:00",1155,"Exited at Specified Time",1530.2,56.88475836431227,1,987580.8,111016.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-7.4,60.04,-2.04
"2026-03-30","09:45:00",6395.97,"1 Apr 6 6165 P STO 26.70",2640,6378.42,"2026-03-30","09:56:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,996352.4,111016.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-7.4,0.19,-10.8
"2026-03-30","09:44:00",6397.49,"1 Apr 6 6565 C STO 27.55",2725,6331.17,"2026-03-30","15:45:00",1155,"Exited at Specified Time",1565.2,57.43853211009174,1,986050.6,111198.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-5.88,60.55,-0.73
"2026-03-30","09:44:00",6397.49,"1 Apr 6 6170 P STO 27.25",2695,6380.93,"2026-03-30","09:55:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,996957,111198.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-5.88,0,-10.2
"2026-03-30","09:43:00",6395.19,"1 Apr 6 6565 C STO 27.45",2715,6331.17,"2026-03-30","15:45:00",1155,"Exited at Specified Time",1555.2,57.28176795580111,1,984485.4,110922.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-8.18,60.41,-1.47
"2026-03-30","09:43:00",6395.19,"1 Apr 6 6165 P STO 27.20",2690,6375.24,"2026-03-30","09:57:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,995747.8,110922.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-8.18,2.04,-11.52
"2026-03-30","09:42:00",6393.1,"1 Apr 6 6565 C STO 27.15",2685,6331.17,"2026-03-30","15:45:00",1155,"Exited at Specified Time",1525.2,56.80446927374302,1,966583.2,110672,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-10.27,59.96,-2.61
"2026-03-30","09:42:00",6393.1,"1 Apr 6 6160 P STO 27.10",2680,6372.87,"2026-03-30","09:59:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,994838.4,110672,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-10.27,4.29,-10.07
"2026-03-30","09:41:00",6394.78,"1 Apr 6 6565 C STO 27.35",2705,6331.17,"2026-03-30","15:45:00",1155,"Exited at Specified Time",1545.2,57.123844731977826,1,976539.4,110873.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-8.59,60.26,-1.85
"2026-03-30","09:41:00",6394.78,"1 Apr 6 6160 P STO 26.70",2640,6375.24,"2026-03-30","09:57:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,996052.6,110873.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-8.59,2.84,-10.42
"2026-03-30","09:40:00",6403.04,"1 Apr 6 6570 C STO 27.25",2695,6331.17,"2026-03-30","15:45:00",1085,"Exited at Specified Time",1605.2,59.5621521335807,1,982930.2,111364.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-0.33,62.71,0
"2026-03-30","09:40:00",6403.04,"1 Apr 6 6175 P STO 27.15",2685,6388.22,"2026-03-30","09:47:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,997561.6,111364.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-0.33,0,-10.61
"2026-03-30","09:39:00",6402.45,"1 Apr 6 6570 C STO 27.25",2695,6331.17,"2026-03-30","15:45:00",1085,"Exited at Specified Time",1605.2,59.5621521335807,1,981325,111294,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-0.92,62.71,-1.11
"2026-03-30","09:39:00",6402.45,"1 Apr 6 6170 P STO 26.65",2635,6388.03,"2026-03-30","09:48:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,997261.8,111294,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-0.92,0,-10.44
"2026-03-30","09:38:00",6406.54,"1 Apr 6 6570 C STO 27.15",2685,6331.17,"2026-03-30","15:45:00",1085,"Exited at Specified Time",1595.2,59.411545623836126,1,979719.8,111784.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,3.17,62.57,-1.49
"2026-03-30","09:38:00",6406.54,"1 Apr 6 6180 P STO 26.95",2665,6394.78,"2026-03-30","09:41:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,997866.4,111784.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,3.17,0,-11.82
"2026-03-30","09:37:00",6405.85,"1 Apr 6 6570 C STO 27.05",2675,6331.17,"2026-03-30","15:45:00",1085,"Exited at Specified Time",1585.2,59.25981308411215,1,978124.6,111702,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,2.48,62.43,-1.87
"2026-03-30","09:37:00",6405.85,"1 Apr 6 6180 P STO 27.15",2685,6394.78,"2026-03-30","09:41:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,998171.2,111702,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,2.48,0,-10.99
"2026-03-30","09:36:00",6406.35,"1 Apr 6 6570 C STO 26.95",2665,6331.17,"2026-03-30","15:45:00",1085,"Exited at Specified Time",1575.2,59.10694183864916,1,969978.6,111762,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,2.98,62.29,-2.25
"2026-03-30","09:36:00",6406.35,"1 Apr 6 6180 P STO 27.25",2695,6394.78,"2026-03-30","09:41:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,998476,111762,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,2.98,0,-10.58
"2026-03-30","09:35:00",6413.68,"1 Apr 6 6575 C STO 26.65",2635,6331.17,"2026-03-30","15:45:00",1020,"Exited at Specified Time",1610.2,61.108159392789375,1,974994.2,112141.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,10.31,64.14,0
"2026-03-30","09:35:00",6413.68,"1 Apr 6 6190 P STO 27.35",2705,6394.78,"2026-03-30","09:41:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,998780.8,112141.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,10.31,0,-16.45
"2026-03-30","09:34:00",6422.16,"1 Apr 6 6580 C STO 26.70",2640,6331.17,"2026-03-30","15:45:00",950,"Exited at Specified Time",1685.2,63.83333333333333,1,973384,112659.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,18.79,66.48,0
"2026-03-30","09:34:00",6422.16,"1 Apr 6 6200 P STO 26.85",2655,6406.35,"2026-03-30","09:36:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,999090.6,112659.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,18.79,0,-14.31
"2026-03-30","09:33:00",6422.59,"1 Apr 6 6580 C STO 27.05",2675,6331.17,"2026-03-30","15:45:00",950,"Exited at Specified Time",1720.2,64.30654205607476,1,971698.8,112710.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,19.22,66.92,0
"2026-03-30","09:33:00",6422.59,"1 Apr 6 6200 P STO 26.70",2640,6406.35,"2026-03-30","09:36:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,999395.4,112710.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,19.22,0,-14.96
"2026-03-30","09:32:00",6426.45,"1 Apr 6 6585 C STO 27.45",2715,6331.17,"2026-03-30","15:45:00",890,"Exited at Specified Time",1820.2,67.04235727440148,1,968403.4,112674,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,23.08,69.61,0
"2026-03-30","09:32:00",6426.45,"1 Apr 6 6205 P STO 27.15",2685,6413.68,"2026-03-30","09:35:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,999695.2,112674,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,23.08,0,-10.8
